date,team,elo
2022-04-03,EDM,1550
2022-04-05,EDM,1557
2022-04-07,EDM,1567
2022-04-09,EDM,1559
2022-04-12,EDM,1551
2022-04-14,EDM,1562
2022-04-16,EDM,1570
2022-04-20,EDM,1578
2022-04-22,EDM,1589
2022-04-24,EDM,1575
2022-04-26,EDM,1585
2022-04-28,EDM,1589
2022-04-29,EDM,1596
2022-05-02,EDM,1583
2022-05-04,EDM,1591
2022-05-06,EDM,1600
2022-05-08,EDM,1589
2022-05-10,EDM,1576
2022-05-12,EDM,1586
2022-05-14,EDM,1594
2022-05-18,EDM,1584
2022-05-20,EDM,1595
2022-05-22,EDM,1603
2022-05-24,EDM,1611
2022-05-26,EDM,1620
2022-05-31,EDM,1612
2022-06-02,EDM,1604
2022-06-04,EDM,1595
2022-06-06,EDM,1586
2022-10-12,EDM,1593
2022-10-15,EDM,1581
2022-10-18,EDM,1567
2022-10-20,EDM,1577
2022-10-22,EDM,1566
2022-10-24,EDM,1575
2022-10-26,EDM,1587
2022-10-27,EDM,1593
2022-10-29,EDM,1604
2022-11-01,EDM,1609
2022-11-03,EDM,1593
2022-11-05,EDM,1581
2022-11-07,EDM,1569
2022-11-08,EDM,1582
2022-11-10,EDM,1573
2022-11-12,EDM,1584
2022-11-16,EDM,1572
2022-11-19,EDM,1581
2022-11-21,EDM,1570
2022-11-23,EDM,1560
2022-11-26,EDM,1570
2022-11-28,EDM,1578
2022-11-30,EDM,1583
2022-12-01,EDM,1573
2022-12-03,EDM,1578
2022-12-05,EDM,1564
2022-12-07,EDM,1569
2022-12-09,EDM,1578
2022-12-12,EDM,1568
2022-12-13,EDM,1577
2022-12-15,EDM,1564
2022-12-17,EDM,1548
2022-12-19,EDM,1537
2022-12-21,EDM,1548
2022-12-23,EDM,1535
2022-12-27,EDM,1545
2022-12-30,EDM,1554
2022-12-31,EDM,1543
2023-01-03,EDM,1530
2023-01-05,EDM,1539
2023-01-07,EDM,1529
2023-01-09,EDM,1520
2023-01-11,EDM,1526
2023-01-13,EDM,1532
2023-01-14,EDM,1544
2023-01-17,EDM,1553
2023-01-19,EDM,1565
2023-01-21,EDM,1573
2023-01-25,EDM,1557
2023-01-28,EDM,1562
2023-02-07,EDM,1569
2023-02-09,EDM,1556
2023-02-11,EDM,1565
2023-02-12,EDM,1552
2023-02-15,EDM,1538
2023-02-17,EDM,1529
2023-02-19,EDM,1522
2023-02-21,EDM,1528
2023-02-23,EDM,1537
2023-02-25,EDM,1523
2023-02-27,EDM,1516
2023-03-01,EDM,1527
2023-03-03,EDM,1536
2023-03-04,EDM,1526
2023-03-06,EDM,1537
2023-03-09,EDM,1552
2023-03-11,EDM,1544
2023-03-14,EDM,1552
2023-03-16,EDM,1560
2023-03-18,EDM,1570
2023-03-20,EDM,1573
2023-03-22,EDM,1578
2023-03-25,EDM,1567
2023-03-27,EDM,1574
2023-03-28,EDM,1585
2023-03-30,EDM,1594
2023-04-01,EDM,1597
2023-04-04,EDM,1608
2023-04-05,EDM,1612
2023-04-08,EDM,1616
2023-04-11,EDM,1627
2023-04-13,EDM,1629
2023-04-17,EDM,1616
2023-04-19,EDM,1624
2023-04-21,EDM,1613
2023-04-23,EDM,1623
2023-04-25,EDM,1630
2023-04-29,EDM,1639
2023-05-03,EDM,1629
2023-05-06,EDM,1640
2023-05-08,EDM,1628
2023-05-10,EDM,1637
2023-05-12,EDM,1627
2023-05-14,EDM,1616
2023-10-11,EDM,1604
2023-10-14,EDM,1590
2023-10-17,EDM,1599
2023-10-19,EDM,1585
2023-10-21,EDM,1571
2023-10-24,EDM,1560
2023-10-26,EDM,1549
2023-10-29,EDM,1555
2023-11-02,EDM,1545
2023-11-04,EDM,1533
2023-11-06,EDM,1524
2023-11-09,EDM,1509
2023-11-11,EDM,1520
2023-11-13,EDM,1527
2023-11-15,EDM,1535
2023-11-18,EDM,1524
2023-11-20,EDM,1517
2023-11-22,EDM,1510
2023-11-24,EDM,1520
2023-11-26,EDM,1525
2023-11-28,EDM,1536
2023-11-30,EDM,1547
2023-12-06,EDM,1556
2023-12-08,EDM,1563
2023-12-10,EDM,1571
2023-12-12,EDM,1575
2023-12-14,EDM,1562
2023-12-16,EDM,1552
2023-12-19,EDM,1541
2023-12-21,EDM,1551
2023-12-22,EDM,1564
2023-12-28,EDM,1569
2023-12-30,EDM,1580
2023-12-31,EDM,1585
2024-01-02,EDM,1591
2024-01-06,EDM,1596
2024-01-09,EDM,1601
2024-01-11,EDM,1608
2024-01-13,EDM,1614
2024-01-16,EDM,1620
2024-01-18,EDM,1626
2024-01-20,EDM,1634
2024-01-23,EDM,1637
2024-01-25,EDM,1640
2024-01-27,EDM,1646
2024-02-06,EDM,1635
2024-02-09,EDM,1639
2024-02-10,EDM,1625
2024-02-13,EDM,1631
2024-02-15,EDM,1619
2024-02-17,EDM,1629
2024-02-19,EDM,1634
2024-02-21,EDM,1621
2024-02-23,EDM,1607
2024-02-24,EDM,1593
2024-02-26,EDM,1600
2024-02-28,EDM,1606
2024-03-02,EDM,1614
2024-03-03,EDM,1619
2024-03-05,EDM,1628
2024-03-07,EDM,1613
2024-03-09,EDM,1600
2024-03-10,EDM,1607
2024-03-13,EDM,1612
2024-03-16,EDM,1601
2024-03-19,EDM,1605
2024-03-21,EDM,1611
2024-03-23,EDM,1601
2024-03-24,EDM,1587
2024-03-26,EDM,1597
2024-03-28,EDM,1604
2024-03-30,EDM,1607
2024-04-01,EDM,1595
2024-04-03,EDM,1586
2024-04-05,EDM,1595
2024-04-06,EDM,1602
2024-04-10,EDM,1609
2024-04-12,EDM,1594
2024-04-13,EDM,1581
2024-04-15,EDM,1584
2024-04-17,EDM,1571
2024-04-18,EDM,1562
2021-01-31,FLA,1511
2021-02-04,FLA,1499
2021-02-05,FLA,1508
2021-02-07,FLA,1496
2021-02-09,FLA,1505
2021-02-11,FLA,1515
2021-02-13,FLA,1505
2021-02-15,FLA,1517
2021-02-17,FLA,1529
2021-02-19,FLA,1538
2021-02-20,FLA,1526
2021-02-22,FLA,1533
2021-02-24,FLA,1520
2021-02-25,FLA,1527
2021-02-27,FLA,1516
2021-03-01,FLA,1505
2021-03-04,FLA,1515
2021-03-06,FLA,1525
2021-03-07,FLA,1517
2021-03-09,FLA,1526
2021-03-11,FLA,1535
2021-03-13,FLA,1544
2021-03-15,FLA,1552
2021-03-18,FLA,1539
2021-03-20,FLA,1546
2021-03-21,FLA,1538
2021-03-23,FLA,1528
2021-03-25,FLA,1519
2021-03-27,FLA,1527
2021-03-28,FLA,1535
2021-03-30,FLA,1542
2021-04-01,FLA,1549
2021-04-03,FLA,1555
2021-04-04,FLA,1561
2021-04-06,FLA,1552
2021-04-08,FLA,1543
2021-04-10,FLA,1531
2021-04-13,FLA,1539
2021-04-15,FLA,1530
2021-04-17,FLA,1542
2021-04-19,FLA,1547
2021-04-20,FLA,1552
2021-04-22,FLA,1541
2021-04-24,FLA,1551
2021-04-26,FLA,1542
2021-04-27,FLA,1553
2021-04-29,FLA,1562
2021-05-01,FLA,1571
2021-05-03,FLA,1577
2021-05-08,FLA,1586
2021-05-10,FLA,1594
2021-05-16,FLA,1582
2021-05-18,FLA,1570
2021-05-20,FLA,1581
2021-05-22,FLA,1571
2021-05-24,FLA,1580
2021-05-26,FLA,1570
2021-10-14,FLA,1579
2021-10-16,FLA,1587
2021-10-19,FLA,1599
2021-10-21,FLA,1608
2021-10-23,FLA,1615
2021-10-25,FLA,1619
2021-10-27,FLA,1626
2021-10-29,FLA,1632
2021-10-30,FLA,1621
2021-11-04,FLA,1628
2021-11-06,FLA,1636
2021-11-08,FLA,1623
2021-11-09,FLA,1609
2021-11-11,FLA,1597
2021-11-13,FLA,1588
2021-11-16,FLA,1596
2021-11-18,FLA,1601
2021-11-20,FLA,1609
2021-11-24,FLA,1614
2021-11-26,FLA,1603
2021-11-27,FLA,1588
2021-11-30,FLA,1597
2021-12-02,FLA,1601
2021-12-04,FLA,1607
2021-12-07,FLA,1594
2021-12-10,FLA,1599
2021-12-12,FLA,1590
2021-12-14,FLA,1575
2021-12-16,FLA,1561
2021-12-29,FLA,1570
2021-12-30,FLA,1581
2022-01-01,FLA,1585
2022-01-04,FLA,1592
2022-01-06,FLA,1580
2022-01-08,FLA,1592
2022-01-11,FLA,1598
2022-01-14,FLA,1605
2022-01-15,FLA,1610
2022-01-18,FLA,1598
2022-01-20,FLA,1606
2022-01-21,FLA,1614
2022-01-23,FLA,1599
2022-01-25,FLA,1606
2022-01-27,FLA,1614
2022-01-29,FLA,1619
2022-01-31,FLA,1625
2022-02-01,FLA,1614
2022-02-16,FLA,1625
2022-02-18,FLA,1635
2022-02-20,FLA,1640
2022-02-22,FLA,1626
2022-02-24,FLA,1611
2022-02-26,FLA,1598
2022-03-03,FLA,1603
2022-03-05,FLA,1608
2022-03-07,FLA,1613
2022-03-08,FLA,1623
2022-03-10,FLA,1626
2022-03-13,FLA,1614
2022-03-15,FLA,1620
2022-03-17,FLA,1607
2022-03-18,FLA,1613
2022-03-24,FLA,1618
2022-03-26,FLA,1623
2022-03-27,FLA,1612
2022-03-29,FLA,1616
2022-03-31,FLA,1620
2022-04-02,FLA,1625
2022-04-03,FLA,1631
2022-04-05,FLA,1639
2022-04-08,FLA,1643
2022-04-09,FLA,1652
2022-04-12,FLA,1655
2022-04-15,FLA,1660
2022-04-17,FLA,1664
2022-04-19,FLA,1671
2022-04-21,FLA,1674
2022-04-23,FLA,1681
2022-04-24,FLA,1667
2022-04-26,FLA,1656
2022-04-28,FLA,1662
2022-04-29,FLA,1645
2022-05-03,FLA,1631
2022-05-05,FLA,1637
2022-05-07,FLA,1625
2022-05-09,FLA,1634
2022-05-11,FLA,1640
2022-05-13,FLA,1648
2022-05-17,FLA,1636
2022-05-19,FLA,1624
2022-05-22,FLA,1615
2022-05-23,FLA,1607
2022-10-13,FLA,1615
2022-10-15,FLA,1622
2022-10-17,FLA,1612
2022-10-19,FLA,1616
2022-10-21,FLA,1605
2022-10-23,FLA,1611
2022-10-25,FLA,1596
2022-10-27,FLA,1581
2022-10-29,FLA,1587
2022-11-01,FLA,1572
2022-11-03,FLA,1577
2022-11-05,FLA,1566
2022-11-06,FLA,1572
2022-11-09,FLA,1582
2022-11-12,FLA,1571
2022-11-15,FLA,1578
2022-11-17,FLA,1566
2022-11-19,FLA,1554
2022-11-20,FLA,1541
2022-11-23,FLA,1554
2022-11-26,FLA,1543
2022-11-28,FLA,1535
2022-11-29,FLA,1525
2022-12-01,FLA,1535
2022-12-03,FLA,1546
2022-12-06,FLA,1537
2022-12-08,FLA,1544
2022-12-10,FLA,1537
2022-12-11,FLA,1525
2022-12-13,FLA,1531
2022-12-15,FLA,1521
2022-12-17,FLA,1531
2022-12-19,FLA,1525
2022-12-21,FLA,1513
2022-12-23,FLA,1504
2022-12-29,FLA,1510
2022-12-30,FLA,1504
2023-01-01,FLA,1494
2023-01-03,FLA,1501
2023-01-06,FLA,1510
2023-01-08,FLA,1502
2023-01-10,FLA,1515
2023-01-12,FLA,1507
2023-01-14,FLA,1515
2023-01-16,FLA,1526
2023-01-17,FLA,1518
2023-01-19,FLA,1526
2023-01-21,FLA,1536
2023-01-23,FLA,1528
2023-01-24,FLA,1518
2023-01-27,FLA,1507
2023-01-28,FLA,1521
2023-02-06,FLA,1533
2023-02-09,FLA,1538
2023-02-11,FLA,1528
2023-02-13,FLA,1539
2023-02-14,FLA,1529
2023-02-16,FLA,1539
2023-02-18,FLA,1529
2023-02-20,FLA,1534
2023-02-24,FLA,1522
2023-02-28,FLA,1535
2023-03-02,FLA,1523
2023-03-04,FLA,1532
2023-03-07,FLA,1541
2023-03-10,FLA,1546
2023-03-11,FLA,1533
2023-03-16,FLA,1539
2023-03-18,FLA,1549
2023-03-20,FLA,1557
2023-03-21,FLA,1543
2023-03-23,FLA,1533
2023-03-25,FLA,1524
2023-03-27,FLA,1514
2023-03-29,FLA,1527
2023-03-30,FLA,1535
2023-04-01,FLA,1542
2023-04-04,FLA,1550
2023-04-06,FLA,1557
2023-04-08,FLA,1564
2023-04-10,FLA,1553
2023-04-13,FLA,1543
2023-04-17,FLA,1538
2023-04-19,FLA,1554
2023-04-21,FLA,1547
2023-04-23,FLA,1541
2023-04-26,FLA,1557
2023-04-28,FLA,1570
2023-04-30,FLA,1584
2023-05-02,FLA,1596
2023-05-04,FLA,1607
2023-05-07,FLA,1615
2023-05-10,FLA,1603
2023-05-12,FLA,1614
2023-05-18,FLA,1625
2023-05-20,FLA,1635
2023-05-22,FLA,1643
2023-05-24,FLA,1650
2023-06-03,FLA,1641
2023-06-05,FLA,1632
2023-06-08,FLA,1642
2023-06-10,FLA,1631
2023-06-13,FLA,1623
2023-10-12,FLA,1611
2023-10-14,FLA,1599
2023-10-16,FLA,1608
2023-10-19,FLA,1616
2023-10-21,FLA,1602
2023-10-24,FLA,1605
2023-10-28,FLA,1611
2023-10-30,FLA,1604
2023-11-02,FLA,1611
2023-11-04,FLA,1596
2023-11-06,FLA,1600
2023-11-08,FLA,1606
2023-11-10,FLA,1614
2023-11-12,FLA,1618
2023-11-14,FLA,1621
2023-11-16,FLA,1610
2023-11-17,FLA,1615
2023-11-20,FLA,1622
2023-11-22,FLA,1613
2023-11-24,FLA,1600
2023-11-27,FLA,1608
2023-11-28,FLA,1597
2023-11-30,FLA,1603
2023-12-02,FLA,1589
2023-12-06,FLA,1598
2023-12-08,FLA,1603
2023-12-10,FLA,1608
2023-12-12,FLA,1594
2023-12-14,FLA,1584
2023-12-16,FLA,1594
2023-12-18,FLA,1581
2023-12-21,FLA,1567
2023-12-23,FLA,1577
2023-12-27,FLA,1586
2023-12-29,FLA,1596
2023-12-30,FLA,1601
2024-01-02,FLA,1608
2024-01-04,FLA,1618
2024-01-06,FLA,1628
2024-01-09,FLA,1635
2024-01-11,FLA,1641
2024-01-13,FLA,1627
2024-01-15,FLA,1610
2024-01-17,FLA,1596
2024-01-19,FLA,1582
2024-01-22,FLA,1592
2024-01-24,FLA,1598
2024-01-26,FLA,1606
2024-01-27,FLA,1612
2024-02-06,FLA,1597
2024-02-08,FLA,1602
2024-02-10,FLA,1610
2024-02-14,FLA,1617
2024-02-15,FLA,1624
2024-02-17,FLA,1633
2024-02-20,FLA,1638
2024-02-22,FLA,1628
2024-02-24,FLA,1633
2024-02-27,FLA,1638
2024-02-29,FLA,1641
2024-03-02,FLA,1649
2024-03-04,FLA,1658
2024-03-05,FLA,1664
2024-03-07,FLA,1648
2024-03-09,FLA,1654
2024-03-12,FLA,1663
2024-03-14,FLA,1652
2024-03-16,FLA,1638
2024-03-21,FLA,1625
2024-03-23,FLA,1615
2024-03-24,FLA,1623
2024-03-26,FLA,1610
2024-03-28,FLA,1595
2024-03-30,FLA,1601
2024-04-01,FLA,1591
2024-04-02,FLA,1577
2024-04-04,FLA,1585
2024-04-06,FLA,1576
2024-04-09,FLA,1582
2024-04-11,FLA,1586
2024-04-13,FLA,1593
2024-04-16,FLA,1601
2024-02-03,HGS,1491
2024-02-01,KLS,1489
2024-02-01,KNG,1511
2021-02-02,LAK,1489
2021-02-05,LAK,1480
2021-02-07,LAK,1472
2021-02-09,LAK,1462
2021-02-11,LAK,1472
2021-02-16,LAK,1482
2021-02-18,LAK,1494
2021-02-20,LAK,1505
2021-02-22,LAK,1516
2021-02-24,LAK,1526
2021-02-26,LAK,1517
2021-02-27,LAK,1509
2021-03-03,LAK,1497
2021-03-05,LAK,1486
2021-03-06,LAK,1496
2021-03-08,LAK,1485
2021-03-10,LAK,1495
2021-03-12,LAK,1486
2021-03-14,LAK,1478
2021-03-17,LAK,1487
2021-03-19,LAK,1479
2021-03-21,LAK,1491
2021-03-22,LAK,1481
2021-03-24,LAK,1472
2021-03-29,LAK,1466
2021-03-31,LAK,1480
2021-04-02,LAK,1469
2021-04-03,LAK,1459
2021-04-05,LAK,1449
2021-04-07,LAK,1460
2021-04-09,LAK,1452
2021-04-10,LAK,1464
2021-04-12,LAK,1456
2021-04-14,LAK,1448
2021-04-20,LAK,1456
2021-04-23,LAK,1448
2021-04-24,LAK,1438
2021-04-26,LAK,1446
2021-04-28,LAK,1434
2021-04-30,LAK,1444
2021-05-01,LAK,1434
2021-05-03,LAK,1446
2021-05-05,LAK,1457
2021-05-07,LAK,1449
2021-05-08,LAK,1442
2021-05-10,LAK,1432
2021-05-12,LAK,1427
2021-05-13,LAK,1423
2021-10-14,LAK,1437
2021-10-16,LAK,1430
2021-10-19,LAK,1423
2021-10-22,LAK,1415
2021-10-23,LAK,1409
2021-10-25,LAK,1403
2021-10-28,LAK,1394
2021-10-30,LAK,1406
2021-10-31,LAK,1416
2021-11-03,LAK,1428
2021-11-05,LAK,1437
2021-11-08,LAK,1451
2021-11-09,LAK,1462
2021-11-11,LAK,1473
2021-11-13,LAK,1465
2021-11-17,LAK,1456
2021-11-20,LAK,1450
2021-11-21,LAK,1437
2021-11-24,LAK,1430
2021-11-27,LAK,1439
2021-11-30,LAK,1428
2021-12-02,LAK,1420
2021-12-05,LAK,1435
2021-12-06,LAK,1425
2021-12-09,LAK,1437
2021-12-11,LAK,1451
2021-12-14,LAK,1446
2021-12-16,LAK,1460
2021-12-18,LAK,1454
2021-12-19,LAK,1468
2021-12-28,LAK,1461
2021-12-30,LAK,1471
2022-01-01,LAK,1479
2022-01-06,LAK,1471
2022-01-08,LAK,1480
2022-01-10,LAK,1492
2022-01-13,LAK,1504
2022-01-15,LAK,1512
2022-01-17,LAK,1502
2022-01-18,LAK,1494
2022-01-20,LAK,1487
2022-01-23,LAK,1496
2022-01-24,LAK,1489
2022-01-27,LAK,1500
2022-01-29,LAK,1487
2022-01-30,LAK,1500
2022-02-02,LAK,1509
2022-02-15,LAK,1498
2022-02-18,LAK,1511
2022-02-19,LAK,1518
2022-02-23,LAK,1525
2022-02-25,LAK,1534
2022-02-26,LAK,1541
2022-02-28,LAK,1531
2022-03-02,LAK,1522
2022-03-04,LAK,1532
2022-03-06,LAK,1538
2022-03-07,LAK,1550
2022-03-10,LAK,1535
2022-03-12,LAK,1523
2022-03-13,LAK,1535
2022-03-15,LAK,1527
2022-03-17,LAK,1533
2022-03-19,LAK,1523
2022-03-22,LAK,1533
2022-03-24,LAK,1519
2022-03-26,LAK,1525
2022-03-28,LAK,1511
2022-03-30,LAK,1502
2022-03-31,LAK,1515
2022-04-02,LAK,1526
2022-04-04,LAK,1516
2022-04-07,LAK,1506
2022-04-10,LAK,1499
2022-04-12,LAK,1507
2022-04-13,LAK,1502
2022-04-16,LAK,1510
2022-04-19,LAK,1517
2022-04-21,LAK,1522
2022-04-23,LAK,1527
2022-04-27,LAK,1535
2022-04-28,LAK,1525
2022-05-02,LAK,1538
2022-05-04,LAK,1530
2022-05-06,LAK,1521
2022-05-08,LAK,1532
2022-05-10,LAK,1545
2022-05-12,LAK,1535
2022-05-14,LAK,1527
2022-10-11,LAK,1515
2022-10-13,LAK,1501
2022-10-15,LAK,1514
2022-10-17,LAK,1523
2022-10-18,LAK,1533
2022-10-20,LAK,1524
2022-10-22,LAK,1515
2022-10-25,LAK,1527
2022-10-27,LAK,1516
2022-10-29,LAK,1527
2022-10-31,LAK,1539
2022-11-01,LAK,1530
2022-11-03,LAK,1517
2022-11-05,LAK,1528
2022-11-08,LAK,1538
2022-11-10,LAK,1543
2022-11-12,LAK,1549
2022-11-14,LAK,1539
2022-11-16,LAK,1551
2022-11-18,LAK,1539
2022-11-19,LAK,1528
2022-11-22,LAK,1517
2022-11-25,LAK,1524
2022-11-27,LAK,1510
2022-11-29,LAK,1499
2022-12-01,LAK,1505
2022-12-03,LAK,1496
2022-12-06,LAK,1506
2022-12-08,LAK,1499
2022-12-10,LAK,1508
2022-12-11,LAK,1496
2022-12-13,LAK,1486
2022-12-15,LAK,1502
2022-12-17,LAK,1507
2022-12-20,LAK,1512
2022-12-22,LAK,1520
2022-12-23,LAK,1507
2022-12-27,LAK,1517
2022-12-29,LAK,1531
2022-12-31,LAK,1516
2023-01-03,LAK,1527
2023-01-05,LAK,1520
2023-01-07,LAK,1532
2023-01-09,LAK,1541
2023-01-11,LAK,1545
2023-01-14,LAK,1533
2023-01-19,LAK,1522
2023-01-21,LAK,1512
2023-01-22,LAK,1519
2023-01-24,LAK,1527
2023-01-27,LAK,1538
2023-01-28,LAK,1532
2023-01-31,LAK,1525
2023-02-11,LAK,1534
2023-02-13,LAK,1542
2023-02-17,LAK,1548
2023-02-18,LAK,1553
2023-02-21,LAK,1544
2023-02-23,LAK,1535
2023-02-24,LAK,1545
2023-02-26,LAK,1536
2023-02-28,LAK,1547
2023-03-02,LAK,1553
2023-03-04,LAK,1560
2023-03-06,LAK,1567
2023-03-09,LAK,1578
2023-03-11,LAK,1565
2023-03-14,LAK,1572
2023-03-16,LAK,1576
2023-03-18,LAK,1563
2023-03-20,LAK,1569
2023-03-25,LAK,1576
2023-03-26,LAK,1582
2023-03-28,LAK,1570
2023-03-30,LAK,1561
2023-04-01,LAK,1571
2023-04-02,LAK,1580
2023-04-04,LAK,1569
2023-04-06,LAK,1560
2023-04-08,LAK,1551
2023-04-10,LAK,1558
2023-04-13,LAK,1563
2023-04-17,LAK,1576
2023-04-19,LAK,1568
2023-04-21,LAK,1579
2023-04-23,LAK,1569
2023-04-25,LAK,1562
2023-04-29,LAK,1553
2023-10-11,LAK,1543
2023-10-14,LAK,1533
2023-10-17,LAK,1543
2023-10-19,LAK,1554
2023-10-21,LAK,1547
2023-10-24,LAK,1552
2023-10-27,LAK,1558
2023-10-28,LAK,1550
2023-10-31,LAK,1562
2023-11-02,LAK,1571
2023-11-04,LAK,1578
2023-11-08,LAK,1592
2023-11-09,LAK,1578
2023-11-11,LAK,1563
2023-11-16,LAK,1574
2023-11-18,LAK,1581
2023-11-20,LAK,1587
2023-11-24,LAK,1592
2023-11-25,LAK,1597
2023-11-29,LAK,1582
2023-12-03,LAK,1591
2023-12-05,LAK,1596
2023-12-07,LAK,1602
2023-12-09,LAK,1589
2023-12-10,LAK,1580
2023-12-13,LAK,1568
2023-12-16,LAK,1575
2023-12-19,LAK,1580
2023-12-20,LAK,1565
2023-12-23,LAK,1572
2023-12-27,LAK,1576
2023-12-28,LAK,1567
2023-12-30,LAK,1556
2024-01-02,LAK,1544
2024-01-04,LAK,1530
2024-01-07,LAK,1519
2024-01-09,LAK,1510
2024-01-11,LAK,1504
2024-01-13,LAK,1494
2024-01-15,LAK,1507
2024-01-16,LAK,1499
2024-01-18,LAK,1489
2024-01-20,LAK,1500
2024-01-22,LAK,1484
2024-01-24,LAK,1472
2024-01-26,LAK,1466
2024-01-28,LAK,1459
2024-01-31,LAK,1472
2024-02-10,LAK,1486
2024-02-13,LAK,1476
2024-02-15,LAK,1488
2024-02-17,LAK,1501
2024-02-18,LAK,1511
2024-02-20,LAK,1517
2024-02-22,LAK,1506
2024-02-24,LAK,1511
2024-02-26,LAK,1504
2024-02-27,LAK,1495
2024-02-29,LAK,1508
2024-03-03,LAK,1516
2024-03-05,LAK,1506
2024-03-07,LAK,1513
2024-03-09,LAK,1504
2024-03-11,LAK,1513
2024-03-13,LAK,1504
2024-03-15,LAK,1510
2024-03-16,LAK,1502
2024-03-19,LAK,1507
2024-03-20,LAK,1516
2024-03-23,LAK,1526
2024-03-25,LAK,1538
2024-03-28,LAK,1531
2024-03-30,LAK,1520
2024-04-01,LAK,1511
2024-04-03,LAK,1518
2024-04-04,LAK,1523
2024-04-06,LAK,1533
2024-04-09,LAK,1518
2024-04-11,LAK,1525
2024-04-13,LAK,1529
2024-04-15,LAK,1517
2024-04-18,LAK,1521
2024-02-03,MAT,1509
2024-02-03,MAT,1518
2024-02-03,MCD,1509
2024-02-03,MCD,1500
2022-02-05,MET,1511
2022-02-05,MET,1520
2023-02-04,MET,1510
2021-01-31,MIN,1509
2021-02-02,MIN,1499
2021-02-16,MIN,1489
2021-02-18,MIN,1500
2021-02-20,MIN,1511
2021-02-22,MIN,1522
2021-02-24,MIN,1532
2021-02-26,MIN,1541
2021-02-27,MIN,1549
2021-03-01,MIN,1539
2021-03-03,MIN,1530
2021-03-05,MIN,1540
2021-03-06,MIN,1529
2021-03-08,MIN,1539
2021-03-10,MIN,1549
2021-03-12,MIN,1557
2021-03-14,MIN,1564
2021-03-16,MIN,1571
2021-03-18,MIN,1561
2021-03-20,MIN,1551
2021-03-22,MIN,1556
2021-03-24,MIN,1561
2021-03-25,MIN,1568
2021-03-29,MIN,1556
2021-03-31,MIN,1545
2021-04-01,MIN,1557
2021-04-03,MIN,1568
2021-04-05,MIN,1557
2021-04-07,MIN,1567
2021-04-09,MIN,1555
2021-04-10,MIN,1543
2021-04-14,MIN,1550
2021-04-16,MIN,1556
2021-04-17,MIN,1562
2021-04-19,MIN,1571
2021-04-21,MIN,1579
2021-04-23,MIN,1587
2021-04-24,MIN,1594
2021-04-28,MIN,1580
2021-04-29,MIN,1566
2021-05-01,MIN,1573
2021-05-03,MIN,1583
2021-05-05,MIN,1572
2021-05-07,MIN,1577
2021-05-08,MIN,1582
2021-05-12,MIN,1570
2021-05-13,MIN,1559
2021-05-16,MIN,1572
2021-05-18,MIN,1564
2021-05-20,MIN,1554
2021-05-22,MIN,1545
2021-05-24,MIN,1558
2021-05-26,MIN,1569
2021-05-28,MIN,1561
2021-10-15,MIN,1568
2021-10-16,MIN,1575
2021-10-19,MIN,1581
2021-10-23,MIN,1586
2021-10-24,MIN,1573
2021-10-26,MIN,1581
2021-10-28,MIN,1569
2021-10-30,MIN,1561
2021-11-02,MIN,1568
2021-11-06,MIN,1578
2021-11-07,MIN,1587
2021-11-10,MIN,1593
2021-11-11,MIN,1584
2021-11-13,MIN,1591
2021-11-16,MIN,1576
2021-11-18,MIN,1582
2021-11-20,MIN,1574
2021-11-21,MIN,1566
2021-11-24,MIN,1574
2021-11-26,MIN,1580
2021-11-28,MIN,1590
2021-11-30,MIN,1594
2021-12-02,MIN,1599
2021-12-04,MIN,1608
2021-12-07,MIN,1618
2021-12-09,MIN,1625
2021-12-11,MIN,1611
2021-12-12,MIN,1601
2021-12-16,MIN,1584
2021-12-20,MIN,1572
2022-01-01,MIN,1559
2022-01-06,MIN,1570
2022-01-08,MIN,1578
2022-01-14,MIN,1584
2022-01-17,MIN,1577
2022-01-21,MIN,1584
2022-01-22,MIN,1589
2022-01-24,MIN,1593
2022-01-28,MIN,1604
2022-01-30,MIN,1612
2022-02-02,MIN,1618
2022-02-08,MIN,1604
2022-02-12,MIN,1613
2022-02-14,MIN,1618
2022-02-16,MIN,1605
2022-02-18,MIN,1595
2022-02-20,MIN,1604
2022-02-22,MIN,1591
2022-02-24,MIN,1581
2022-02-26,MIN,1572
2022-03-01,MIN,1561
2022-03-03,MIN,1566
2022-03-04,MIN,1551
2022-03-06,MIN,1540
2022-03-08,MIN,1550
2022-03-10,MIN,1558
2022-03-11,MIN,1546
2022-03-13,MIN,1535
2022-03-16,MIN,1545
2022-03-19,MIN,1551
2022-03-21,MIN,1559
2022-03-24,MIN,1566
2022-03-26,MIN,1572
2022-03-27,MIN,1583
2022-03-29,MIN,1587
2022-03-31,MIN,1575
2022-04-02,MIN,1586
2022-04-03,MIN,1595
2022-04-05,MIN,1584
2022-04-08,MIN,1573
2022-04-10,MIN,1580
2022-04-12,MIN,1588
2022-04-14,MIN,1598
2022-04-16,MIN,1588
2022-04-17,MIN,1592
2022-04-19,MIN,1597
2022-04-21,MIN,1604
2022-04-22,MIN,1609
2022-04-24,MIN,1618
2022-04-26,MIN,1601
2022-04-28,MIN,1610
2022-04-29,MIN,1620
2022-05-02,MIN,1608
2022-05-04,MIN,1616
2022-05-06,MIN,1626
2022-05-08,MIN,1615
2022-05-10,MIN,1603
2022-05-12,MIN,1593
2022-10-13,MIN,1582
